doc_id,id,mid1,mid2,word1,word2,rel,is_correct,category,expectation
eng-WL-11-174598-12964778,196347,eng-WL-11-174598-12964778_8043_8061,eng-WL-11-174598-12964778_8142_8149,harvard university,natalie,org:founded_by,,1,0.982
NYT_ENG_20080422.0213.LDC2009T13,308264,NYT_ENG_20080422.0213.LDC2009T13_1358_1377,NYT_ENG_20080422.0213.LDC2009T13_1308_1320,samsung electronics,lee jae-yong,org:founded_by,,1,0.966
NYT_ENG_20080110.0011.LDC2009T13,58542,NYT_ENG_20080110.0011.LDC2009T13_4527_4547,NYT_ENG_20080110.0011.LDC2009T13_4459_4470,saint anselm college,paul manuel,org:founded_by,,1,0.976
APW_ENG_20070315.0226.LDC2009T13,65380,APW_ENG_20070315.0226.LDC2009T13_983_998,APW_ENG_20070315.0226.LDC2009T13_1003_1014,sanjaya malakar,phil stacey,per:spouse,,1,0.998
APW_ENG_20081119.0926.LDC2009T13,202739,APW_ENG_20081119.0926.LDC2009T13_1274_1293,APW_ENG_20081119.0926.LDC2009T13_1384_1395,matilda rose ledger,guy ritchie,per:parents,,1,0.974
APW_ENG_20070125.0254.LDC2009T13,347071,APW_ENG_20070125.0254.LDC2009T13_4672_4689,APW_ENG_20070125.0254.LDC2009T13_4647_4667,lara jakes jordan,emily wagster pettus,per:spouse,,1,0.932
eng-WL-11-174572-12949253,285853,eng-WL-11-174572-12949253_782_803,eng-WL-11-174572-12949253_811_816,diane von furstenberg,queen,per:title,,1,1
APW_ENG_20070201.1942.LDC2009T13,159616,APW_ENG_20070201.1942.LDC2009T13_608_626,APW_ENG_20070201.1942.LDC2009T13_639_646,jonathan edmondson,manager,per:title,,1,0.926
AFP_ENG_20070612.0483.LDC2009T13,144370,AFP_ENG_20070612.0483.LDC2009T13_481_492,AFP_ENG_20070612.0483.LDC2009T13_474_480,raul castro,leader,per:title,,1,1
NYT_ENG_20071016.0076.LDC2009T13,292633,NYT_ENG_20071016.0076.LDC2009T13_611_636,NYT_ENG_20071016.0076.LDC2009T13_583_596,national council of women,susan scanlon,org:founded_by,,1,0.972
APW_ENG_20081119.0926.LDC2009T13,191017,APW_ENG_20081119.0926.LDC2009T13_1491_1506,APW_ENG_20081119.0926.LDC2009T13_1511_1524,denise richards,charlie sheen,per:spouse,t,1,0.952
AFP_ENG_20070131.0318.LDC2009T13,56247,AFP_ENG_20070131.0318.LDC2009T13_2885_2900,AFP_ENG_20070131.0318.LDC2009T13_2875_2884,ricardo alarcon,president,per:title,,1,0.998
AFP_ENG_20070715.0286.LDC2009T13,320693,AFP_ENG_20070715.0286.LDC2009T13_1572_1606,AFP_ENG_20070715.0286.LDC2009T13_1566_1571,ayatollah mahmoud hashemi shahrudi,chief,per:title,,1,1
eng-WL-11-174594-12963522,28856,eng-WL-11-174594-12963522_2197_2211,eng-WL-11-174594-12963522_2140_2154,britney spears,britney spears,per:spouse,,1,0.918
APW_ENG_20071116.0402.LDC2009T13,236278,APW_ENG_20071116.0402.LDC2009T13_4529_4540,APW_ENG_20071116.0402.LDC2009T13_4519_4528,roh tae-woo,president,per:title,,1,1
eng-WL-11-174608-12979911,103649,eng-WL-11-174608-12979911_60785_60789,eng-WL-11-174608-12979911_60802_60809,gore,kennedy,per:spouse,,1,0.94
AFP_ENG_20070430.0407.LDC2009T13,221957,AFP_ENG_20070430.0407.LDC2009T13_1379_1385,AFP_ENG_20070430.0407.LDC2009T13_1416_1423,tobias,palfrey,per:spouse,,1,0.904
NYT_ENG_20071107.0148.LDC2009T13,158877,NYT_ENG_20071107.0148.LDC2009T13_3463_3474,NYT_ENG_20071107.0148.LDC2009T13_3457_3462,frank haith,coach,per:title,,1,1
APW_ENG_20081209.1337.LDC2009T13,86318,APW_ENG_20081209.1337.LDC2009T13_1528_1550,APW_ENG_20081209.1337.LDC2009T13_1495_1499,university of virginia,bond,org:founded_by,,1,0.97
NYT_ENG_20070923.0154.LDC2009T13,129701,NYT_ENG_20070923.0154.LDC2009T13_3874_3892,NYT_ENG_20070923.0154.LDC2009T13_3750_3763,export-import bank,bianca jagger,org:founded_by,,1,0.998
APW_ENG_20071219.1088.LDC2009T13,244237,APW_ENG_20071219.1088.LDC2009T13_857_873,APW_ENG_20071219.1088.LDC2009T13_770_775,associated press,lynne,org:founded_by,,1,0.954
APW_ENG_20080229.0310.LDC2009T13,295300,APW_ENG_20080229.0310.LDC2009T13_1110_1121,APW_ENG_20080229.0310.LDC2009T13_1104_1109,paula abdul,judge,per:title,,1,1
APW_ENG_20081215.0543.LDC2009T13,297141,APW_ENG_20081215.0543.LDC2009T13_5527_5540,APW_ENG_20081215.0543.LDC2009T13_5598_5606,norman braman,chairman,per:title,,1,0.936
AFP_ENG_20071004.0637.LDC2009T13,168664,AFP_ENG_20071004.0637.LDC2009T13_1581_1592,AFP_ENG_20071004.0637.LDC2009T13_1571_1580,raul castro,president,per:title,,1,1
APW_ENG_20070330.0205.LDC2009T13,297865,APW_ENG_20070330.0205.LDC2009T13_4711_4722,APW_ENG_20070330.0205.LDC2009T13_4704_4710,mark kibble,singer,per:title,,1,0.994
NYT_ENG_20070215.0067.LDC2009T13,28785,NYT_ENG_20070215.0067.LDC2009T13_5430_5446,NYT_ENG_20070215.0067.LDC2009T13_5148_5153,republican party,smith,org:founded_by,,1,0.982
NYT_ENG_20080319.0128.LDC2009T13,153580,NYT_ENG_20080319.0128.LDC2009T13_6134_6140,NYT_ENG_20080319.0128.LDC2009T13_6182_6187,packer,coach,per:title,,1,0.992
APW_ENG_20071128.0347.LDC2009T13,168486,APW_ENG_20071128.0347.LDC2009T13_613_632,APW_ENG_20071128.0347.LDC2009T13_570_581,samsung electronics,chu woo-sik,org:founded_by,,1,0.982
eng-WL-11-174595-12968962,71528,eng-WL-11-174595-12968962_348_360,eng-WL-11-174595-12968962_450_457,jayden james,brother,per:title,,1,1
eng-WL-11-174595-12968490,31375,eng-WL-11-174595-12968490_8214_8217,eng-WL-11-174595-12968490_8234_8239,amy,blake,per:spouse,,1,0.94
eng-WL-11-174608-12979911,101913,eng-WL-11-174608-12979911_54642_54647,eng-WL-11-174608-12979911_54721_54729,obama,attorney,per:title,,1,0.966
NYT_ENG_20070414.0032.LDC2009T13,220979,NYT_ENG_20070414.0032.LDC2009T13_1173_1183,NYT_ENG_20070414.0032.LDC2009T13_1200_1214,don putnam,grail partners,per:employee_or_member_of,,1,0.944
NYT_ENG_20081212.0172.LDC2009T13,165713,NYT_ENG_20081212.0172.LDC2009T13_749_768,NYT_ENG_20081212.0172.LDC2009T13_715_727,museum of fine arts,ruth shapiro,org:founded_by,,1,0.954
AFP_ENG_20080519.0135.LDC2009T13,259549,AFP_ENG_20080519.0135.LDC2009T13_732_746,AFP_ENG_20080519.0135.LDC2009T13_855_860,josefina vidal,chief,per:title,,1,0.964
AFP_ENG_20071020.0325.LDC2009T13,127443,AFP_ENG_20071020.0325.LDC2009T13_712_716,AFP_ENG_20071020.0325.LDC2009T13_725_730,irna,elham,org:founded_by,,1,0.962
APW_ENG_20080917.0006.LDC2009T13,229392,APW_ENG_20080917.0006.LDC2009T13_2004_2011,APW_ENG_20080917.0006.LDC2009T13_1981_1984,samsung,lee,org:founded_by,,1,0.924
eng-WL-11-174611-12974499,14163,eng-WL-11-174611-12974499_1205_1218,eng-WL-11-174611-12974499_1243_1279,aubrey sarvis,servicemembers legal defense network,per:employee_or_member_of,,1,0.914
NYT_ENG_20081229.0204.LDC2009T13,242681,NYT_ENG_20081229.0204.LDC2009T13_5420_5433,NYT_ENG_20081229.0204.LDC2009T13_5517_5529,boys & amp,john f. fish,org:founded_by,,1,0.968
AFP_ENG_20080801.0597.LDC2009T13,267661,AFP_ENG_20080801.0597.LDC2009T13_284_296,AFP_ENG_20080801.0597.LDC2009T13_395_406,fidel castro,raul castro,per:siblings,,1,0.996
eng-WL-11-174598-12964855,110639,eng-WL-11-174598-12964855_9539_9555,eng-WL-11-174598-12964855_9580_9588,alphonso denoble,landlord,per:title,,1,0.908
AFP_ENG_20081106.0278.LDC2009T13,238562,AFP_ENG_20081106.0278.LDC2009T13_2204_2213,AFP_ENG_20081106.0278.LDC2009T13_2124_2132,bbc radio,fernando,org:founded_by,,1,0.978
NYT_ENG_20070328.0065.LDC2009T13,86875,NYT_ENG_20070328.0065.LDC2009T13_4053_4060,NYT_ENG_20070328.0065.LDC2009T13_3900_3907,harvard,sanders,org:founded_by,,1,0.992
eng-WL-11-174595-12968555,1267,eng-WL-11-174595-12968555_5192_5207,eng-WL-11-174595-12968555_5168_5183,olivia harrison,george harrison,per:spouse,,1,0.986
eng-WL-11-174572-12949593,95188,eng-WL-11-174572-12949593_155_173,eng-WL-11-174572-12949593_178_193,heidi montag pratt,stephanie pratt,per:spouse,,1,0.988
NYT_ENG_20080507.0118.LDC2009T13,178323,NYT_ENG_20080507.0118.LDC2009T13_441_459,NYT_ENG_20080507.0118.LDC2009T13_492_495,famer mark o'meara,kim,per:spouse,,1,0.936
APW_ENG_20071116.1329.LDC2009T13,321311,APW_ENG_20071116.1329.LDC2009T13_5107_5110,APW_ENG_20071116.1329.LDC2009T13_5235_5243,lee,everland,per:employee_or_member_of,,1,1
LTW_ENG_20071128.0111.LDC2009T13,216808,LTW_ENG_20071128.0111.LDC2009T13_267_282,LTW_ENG_20071128.0111.LDC2009T13_251_266,mark w. everson,chief executive,per:title,,1,1
eng-WL-11-174595-12968424,12288,eng-WL-11-174595-12968424_1584_1598,eng-WL-11-174595-12968424_1628_1635,angelina jolie,britney,org:founded_by,,1,0.934
AFP_ENG_20080912.0653.LDC2009T13,238863,AFP_ENG_20080912.0653.LDC2009T13_261_272,AFP_ENG_20080912.0653.LDC2009T13_251_260,hugo chavez,president,per:title,t,1,1
APW_ENG_20081205.0119.LDC2009T13,27686,APW_ENG_20081205.0119.LDC2009T13_4177_4193,APW_ENG_20081205.0119.LDC2009T13_4211_4235,christopher dodd,senate banking committee,per:employee_or_member_of,,1,0.948
eng-WL-11-174598-12964850,80040,eng-WL-11-174598-12964850_31035_31042,eng-WL-11-174598-12964850_31028_31034,charles,prince,per:title,,1,1
LTW_ENG_20070310.0115.LDC2009T13,52796,LTW_ENG_20070310.0115.LDC2009T13_270_281,LTW_ENG_20070310.0115.LDC2009T13_260_269,hugo chavez,president,per:title,t,1,1
NYT_ENG_20070129.0280.LDC2009T13,205487,NYT_ENG_20070129.0280.LDC2009T13_1625_1630,NYT_ENG_20070129.0280.LDC2009T13_1488_1494,house,larson,org:founded_by,,1,0.99
AFP_ENG_20080703.5016.LDC2009T13,296381,AFP_ENG_20080703.5016.LDC2009T13_2621_2630,AFP_ENG_20080703.5016.LDC2009T13_2667_2678,raikkonen,silverstone,per:spouse,,1,0.924
APW_ENG_20071005.0104.LDC2009T13,346459,APW_ENG_20071005.0104.LDC2009T13_1231_1247,APW_ENG_20071005.0104.LDC2009T13_1225_1230,michael dudikoff,actor,per:title,,1,1
eng-WL-11-174595-12968786,194284,eng-WL-11-174595-12968786_530_537,eng-WL-11-174595-12968786_556_562,madonna,artist,per:title,,1,0.976
NYT_ENG_20071009.0171.LDC2009T13,75141,NYT_ENG_20071009.0171.LDC2009T13_643_653,NYT_ENG_20071009.0171.LDC2009T13_584_605,democratic,john arthur eaves jr.,org:founded_by,,1,0.97
eng-WL-11-174598-12964850,83885,eng-WL-11-174598-12964850_53179_53186,eng-WL-11-174598-12964850_53195_53200,shakira,mason,per:title,,1,0.948
AFP_ENG_20081113.0454.LDC2009T13,187818,AFP_ENG_20081113.0454.LDC2009T13_2678_2688,AFP_ENG_20081113.0454.LDC2009T13_2729_2734,republican,obama,org:founded_by,,1,0.93
NYT_ENG_20080224.0178.LDC2009T13,178329,NYT_ENG_20080224.0178.LDC2009T13_298_303,NYT_ENG_20080224.0178.LDC2009T13_290_297,fidel,brother,per:title,,1,1
eng-NG-31-100029-10771470,313200,eng-NG-31-100029-10771470_3464_3476,eng-NG-31-100029-10771470_3456_3463,sean preston,brother,per:title,,1,1
APW_ENG_20071128.0145.LDC2009T13,284687,APW_ENG_20071128.0145.LDC2009T13_1372_1383,APW_ENG_20071128.0145.LDC2009T13_1389_1397,lee kun-hee,chairman,per:title,,1,0.964
AFP_ENG_20080306.0460.LDC2009T13,67323,AFP_ENG_20080306.0460.LDC2009T13_1527_1532,AFP_ENG_20080306.0460.LDC2009T13_1578_1601,unita,jose eduardo dos santos,org:founded_by,,1,0.97
APW_ENG_20080202.0818.LDC2009T13,6588,APW_ENG_20080202.0818.LDC2009T13_2248_2261,APW_ENG_20080202.0818.LDC2009T13_2296_2309,rob schneider,spencer pratt,per:spouse,,1,0.964
eng-WL-11-174592-12942479,259125,eng-WL-11-174592-12942479_3122_3140,eng-WL-11-174592-12942479_3145_3158,james van der beek,eddie cibrian,per:spouse,,1,0.974
NYT_ENG_20081103.0147.LDC2009T13,204370,NYT_ENG_20081103.0147.LDC2009T13_1071_1093,NYT_ENG_20081103.0147.LDC2009T13_1211_1227,democrats barney frank,edward j. markey,org:founded_by,,1,0.936
APW_ENG_20071214.0144.LDC2009T13,261442,APW_ENG_20071214.0144.LDC2009T13_2228_2246,APW_ENG_20071214.0144.LDC2009T13_2221_2227,christina aguilera,singer,per:title,,1,1
APW_ENG_20080214.0681.LDC2009T13,190971,APW_ENG_20080214.0681.LDC2009T13_1317_1324,APW_ENG_20080214.0681.LDC2009T13_1301_1313,samsung,yim jun-seok,org:founded_by,,1,0.97
eng-WL-11-174598-12964968,24273,eng-WL-11-174598-12964968_38769_38776,eng-WL-11-174598-12964968_38901_38908,beyonce,britney,per:spouse,,1,0.99
LTW_ENG_20070424.0003.LDC2009T13,73474,LTW_ENG_20070424.0003.LDC2009T13_573_580,LTW_ENG_20070424.0003.LDC2009T13_585_592,picasso,pollock,per:spouse,,1,0.992
AFP_ENG_20070414.0183.LDC2009T13,32089,AFP_ENG_20070414.0183.LDC2009T13_2445_2452,AFP_ENG_20070414.0183.LDC2009T13_2487_2498,madonna,guy ritchie,per:spouse,,1,0.938
APW_ENG_20081015.0091.LDC2009T13,282623,APW_ENG_20081015.0091.LDC2009T13_501_525,APW_ENG_20081015.0091.LDC2009T13_452_467,california supreme court,portia de rossi,org:founded_by,,1,0.956
APW_ENG_20070709.0959.LDC2009T13,217971,APW_ENG_20070709.0959.LDC2009T13_1737_1753,APW_ENG_20070709.0959.LDC2009T13_1731_1736,michael richards,actor,per:title,,1,1
eng-WL-11-174611-12980037,75160,eng-WL-11-174611-12980037_848_877,eng-WL-11-174611-12980037_806_814,e.o. green junior high school,lawrence,org:founded_by,,1,0.968
APW_ENG_20070912.1648.LDC2009T13,247639,APW_ENG_20070912.1648.LDC2009T13_3452_3465,APW_ENG_20070912.1648.LDC2009T13_3430_3436,goldman sachs,hudson,org:founded_by,,1,0.904
XIN_ENG_20070611.0350.LDC2009T13,76337,XIN_ENG_20070611.0350.LDC2009T13_3820_3822,XIN_ENG_20070611.0350.LDC2009T13_3793_3812,un,un security council,org:subsidiaries,,1,0.994
AFP_ENG_20070316.0658.LDC2009T13,7159,AFP_ENG_20070316.0658.LDC2009T13_493_500,AFP_ENG_20070316.0658.LDC2009T13_419_428,ferrari,raikkonen,org:founded_by,,1,0.976
eng-WL-11-174595-12968282,263644,eng-WL-11-174595-12968282_11792_11804,eng-WL-11-174595-12968282_11821_11826,mathilda leo,judge,per:title,,1,0.914
APW_ENG_20070505.0155.LDC2009T13,145773,APW_ENG_20070505.0155.LDC2009T13_2676_2683,APW_ENG_20070505.0155.LDC2009T13_2832_2838,palfrey,escort,per:title,,1,0.928
eng-WL-11-174595-12968036,180491,eng-WL-11-174595-12968036_3734_3749,eng-WL-11-174595-12968036_3685_3700,jennifer hudson,beyonce knowles,per:spouse,,1,0.936
eng-WL-11-174595-12967010,329007,eng-WL-11-174595-12967010_4493_4500,eng-WL-11-174595-12967010_4484_4488,jessica,nick,per:spouse,,1,0.952
APW_ENG_20070505.0155.LDC2009T13,143498,APW_ENG_20070505.0155.LDC2009T13_2862_2865,APW_ENG_20070505.0155.LDC2009T13_2849_2856,abc,palfrey,org:founded_by,,1,0.93
APW_ENG_20070131.1062.LDC2009T13,166519,APW_ENG_20070131.1062.LDC2009T13_2895_2905,APW_ENG_20070131.1062.LDC2009T13_2879_2885,litvinenko,kovtun,per:spouse,,1,0.956
eng-WL-11-174643-12999668,98997,eng-WL-11-174643-12999668_725_746,eng-WL-11-174643-12999668_845_861,susan magdalane boyle,deborah wilbanks,per:spouse,,1,0.904
AFP_ENG_20070416.0123.LDC2009T13,123757,AFP_ENG_20070416.0123.LDC2009T13_1463_1477,AFP_ENG_20070416.0123.LDC2009T13_1456_1462,kimi raikkonen,driver,per:title,,1,1
APW_ENG_20070901.0009.LDC2009T13,10373,APW_ENG_20070901.0009.LDC2009T13_5006_5009,APW_ENG_20070901.0009.LDC2009T13_4969_4973,fha,bush,org:founded_by,,1,0.922
eng-WL-11-174595-12967059,56534,eng-WL-11-174595-12967059_2863_2875,eng-WL-11-174595-12967059_2918_2927,ashley olsen,bodyguard,per:title,,1,0.966
AFP_ENG_20081005.0084.LDC2009T13,147067,AFP_ENG_20081005.0084.LDC2009T13_1883_1896,AFP_ENG_20081005.0084.LDC2009T13_1873_1882,rafael correa,president,per:title,t,1,1
APW_ENG_20070215.0180.LDC2009T13,273990,APW_ENG_20070215.0180.LDC2009T13_623_646,APW_ENG_20070215.0180.LDC2009T13_579_593,san francisco chronicle,lance williams,org:founded_by,,1,0.97
LTW_ENG_20070509.0169.LDC2009T13,232321,LTW_ENG_20070509.0169.LDC2009T13_3198_3209,LTW_ENG_20070509.0169.LDC2009T13_3176_3182,countrywide,mozilo,org:founded_by,,1,0.912
eng-WL-11-174598-12964778,200835,eng-WL-11-174598-12964778_12709_12712,eng-WL-11-174598-12964778_12489_12496,dea,natalie,org:founded_by,,1,0.988
NYT_ENG_20070217.0023.LDC2009T13,225842,NYT_ENG_20070217.0023.LDC2009T13_2387_2392,NYT_ENG_20070217.0023.LDC2009T13_2325_2334,jesus,president,per:title,,1,0.97
APW_ENG_20070517.0094.LDC2009T13,110432,APW_ENG_20070517.0094.LDC2009T13_1859_1864,APW_ENG_20070517.0094.LDC2009T13_1885_1893,massa,hamilton,per:spouse,,1,0.906
APW_ENG_20070416.0356.LDC2009T13,253602,APW_ENG_20070416.0356.LDC2009T13_2449_2465,APW_ENG_20070416.0356.LDC2009T13_2497_2509,yacinta chapomba,consol homes,per:employee_or_member_of,,1,0.982
eng-WL-11-174611-12974499,8757,eng-WL-11-174611-12974499_739_751,eng-WL-11-174611-12974499_729_738,barack obama,president,per:title,t,1,0.998
AFP_ENG_20080516.0661.LDC2009T13,218780,AFP_ENG_20080516.0661.LDC2009T13_2246_2252,AFP_ENG_20080516.0661.LDC2009T13_2149_2155,yankee,chavez,org:founded_by,,1,0.96
eng-WL-105-174565-12983583,87219,eng-WL-105-174565-12983583_1220_1238,eng-WL-105-174565-12983583_1241_1249,nicole scherzinger,comedian,per:title,,1,1
eng-WL-11-174595-12967989,192831,eng-WL-11-174595-12967989_458_478,eng-WL-11-174595-12967989_496_513,jimmy superfly snuka,rowdy roddy piper,per:spouse,,1,0.91
eng-WL-11-174584-12960591,254526,eng-WL-11-174584-12960591_354_362,eng-WL-11-174584-12960591_379_393,facebook,ali fedotowsky,org:founded_by,,1,0.948
eng-WL-11-174595-12968276,73720,eng-WL-11-174595-12968276_25905_25917,eng-WL-11-174595-12968276_25941_25947,eddie murphy,father,per:title,,1,0.912
APW_ENG_20081020.1129.LDC2009T13,116353,APW_ENG_20081020.1129.LDC2009T13_3718_3746,APW_ENG_20081020.1129.LDC2009T13_3690_3700,senate agriculture committee,tom harkin,org:founded_by,,1,0.992
eng-WL-11-174584-12964464,340487,eng-WL-11-174584-12964464_1927_1940,eng-WL-11-174584-12964464_1860_1865,molly malaney,jason,per:spouse,t,1,0.952
AFP_ENG_20070525.0016.LDC2009T13,89988,AFP_ENG_20070525.0016.LDC2009T13_9120_9129,AFP_ENG_20070525.0016.LDC2009T13_9110_9119,hu jintao,president,per:title,,1,1
NYT_ENG_20070522.0015.LDC2009T13,153187,NYT_ENG_20070522.0015.LDC2009T13_2578_2581,NYT_ENG_20070522.0015.LDC2009T13_2511_2527,gop,peter torkildsen,org:founded_by,,1,0.988
eng-WL-11-174595-12967912,193522,eng-WL-11-174595-12967912_10465_10470,eng-WL-11-174595-12967912_10355_10360,lilly,sarah,org:founded_by,,1,0.97
eng-WL-11-174584-12964413,305546,eng-WL-11-174584-12964413_4654_4658,eng-WL-11-174584-12964413_4724_4728,mike,mike,per:spouse,,1,0.968
eng-WL-11-174595-12968208,131591,eng-WL-11-174595-12968208_15792_15802,eng-WL-11-174595-12968208_15780_15787,lance bass,reichen,per:spouse,,1,0.972
NYT_ENG_20081109.0038.LDC2009T13,217017,NYT_ENG_20081109.0038.LDC2009T13_16149_16172,NYT_ENG_20081109.0038.LDC2009T13_16232_16238,new york stock exchange,o'neal,org:founded_by,,1,0.988
NYT_ENG_20081215.0225.LDC2009T13,95268,NYT_ENG_20081215.0225.LDC2009T13_4231_4265,NYT_ENG_20081215.0225.LDC2009T13_4149_4159,securities and exchange commission,flumenbaum,org:founded_by,,1,0.97
NYT_ENG_20071206.0073.LDC2009T13,194067,NYT_ENG_20071206.0073.LDC2009T13_1730_1733,NYT_ENG_20071206.0073.LDC2009T13_1761_1768,gop,clinton,org:founded_by,,1,0.95
APW_ENG_20071128.0347.LDC2009T13,164319,APW_ENG_20071128.0347.LDC2009T13_1727_1738,APW_ENG_20071128.0347.LDC2009T13_1744_1752,lee kun-hee,chairman,per:title,,1,0.962
XIN_ENG_20050522.0148.LDC2007T07,136359,XIN_ENG_20050522.0148.LDC2007T07_534_558,XIN_ENG_20050522.0148.LDC2007T07_524_533,akbar hashemi rafsanjani,president,per:title,t,1,1
APW_ENG_20070504.1021.LDC2009T13,238021,APW_ENG_20070504.1021.LDC2009T13_5042_5056,APW_ENG_20070504.1021.LDC2009T13_5036_5041,gladys kessler,judge,per:title,,1,0.998
APW_ENG_20070604.0101.LDC2009T13,239873,APW_ENG_20070604.0101.LDC2009T13_591_603,APW_ENG_20070604.0101.LDC2009T13_568_578,jorge valero,ambassador,per:title,,1,0.972
eng-NG-31-149925-10617424,33065,eng-NG-31-149925-10617424_2656_2668,eng-NG-31-149925-10617424_2641_2655,terry backer,representative,per:title,,1,0.998
APW_ENG_20080214.0681.LDC2009T13,185272,APW_ENG_20080214.0681.LDC2009T13_684_703,APW_ENG_20080214.0681.LDC2009T13_602_607,samsung electronics,suwon,org:founded_by,f,1,0.976
eng-WL-11-174595-12968344,178219,eng-WL-11-174595-12968344_15642_15655,eng-WL-11-174595-12968344_15593_15606,veronica mars,jonathan togo,org:founded_by,,1,0.946
eng-WL-111-174637-12996181,42764,eng-WL-111-174637-12996181_5288_5294,eng-WL-111-174637-12996181_5114_5118,forest,boyd,org:founded_by,,1,0.988
NYT_ENG_20070507.0173.LDC2009T13,297100,NYT_ENG_20070507.0173.LDC2009T13_8668_8673,NYT_ENG_20070507.0173.LDC2009T13_8628_8642,ownit,first franklin,org:founded_by,,1,0.938
LTW_ENG_20071217.0012.LDC2009T13,116141,LTW_ENG_20071217.0012.LDC2009T13_2471_2475,LTW_ENG_20071217.0012.LDC2009T13_2487_2496,dodd,president,per:title,,1,0.936
eng-WL-11-174584-12960382,267680,eng-WL-11-174584-12960382_637_643,eng-WL-11-174584-12960382_653_667,tenley,chris harrison,per:spouse,,1,0.94
XIN_ENG_20080519.0095.LDC2009T13,67495,XIN_ENG_20080519.0095.LDC2009T13_776_780,XIN_ENG_20080519.0095.LDC2009T13_875_896,umno,abdullah ahmad badawi,org:founded_by,,1,0.976
eng-WL-11-174595-12968962,68845,eng-WL-11-174595-12968962_458_470,eng-WL-11-174595-12968962_450_457,sean preston,brother,per:title,,1,1
APW_ENG_20070221.1171.LDC2009T13,277834,APW_ENG_20070221.1171.LDC2009T13_665_669,APW_ENG_20070221.1171.LDC2009T13_621_638,iaea,mohamed elbaradei,org:founded_by,,1,0.98
NYT_ENG_20080704.0153.LDC2009T13,122498,NYT_ENG_20080704.0153.LDC2009T13_1218_1247,NYT_ENG_20080704.0153.LDC2009T13_1090_1097,pro rodeo cowboys association,brazile,org:founded_by,,1,0.994
APW_ENG_20070221.1171.LDC2009T13,273979,APW_ENG_20070221.1171.LDC2009T13_1155_1173,APW_ENG_20070221.1171.LDC2009T13_1146_1154,manouchehr mottaki,minister,per:title,,1,1
APW_ENG_20071005.0104.LDC2009T13,346404,APW_ENG_20071005.0104.LDC2009T13_1000_1009,APW_ENG_20071005.0104.LDC2009T13_993_999,fred cash,singer,per:title,,1,0.996
eng-WL-110-174612-12993348,37510,eng-WL-110-174612-12993348_1541_1544,eng-WL-110-174612-12993348_1530_1536,mya,monica,per:spouse,,1,0.938
NYT_ENG_20071211.0072.LDC2009T13,156724,NYT_ENG_20071211.0072.LDC2009T13_1807_1813,NYT_ENG_20071211.0072.LDC2009T13_1904_1910,pandit,leader,per:title,,1,0.97
eng-WL-11-174611-12974101,233619,eng-WL-11-174611-12974101_1423_1428,eng-WL-11-174611-12974101_1403_1414,naacp,julian bond,org:founded_by,,1,0.942
APW_ENG_20080207.0029.LDC2009T13,64867,APW_ENG_20080207.0029.LDC2009T13_2525_2536,APW_ENG_20080207.0029.LDC2009T13_2690_2694,chris ivery,kors,per:spouse,,1,0.986
eng-WL-11-174595-12968208,134094,eng-WL-11-174595-12968208_1255_1269,eng-WL-11-174595-12968208_1248_1254,dita von teese,dancer,per:title,,1,1
eng-WL-11-174592-12942566,264766,eng-WL-11-174592-12942566_389_392,eng-WL-11-174592-12942566_628_640,nbc,bryan fuller,org:founded_by,,1,0.976
eng-WL-11-174595-12967912,199105,eng-WL-11-174595-12967912_11291_11296,eng-WL-11-174595-12967912_11281_11286,jamie,leigh,per:spouse,,1,0.918
eng-NG-31-101174-10940258,246948,eng-NG-31-101174-10940258_4154_4166,eng-NG-31-101174-10940258_4141_4147,jeff hochman,father,per:title,,1,0.902
APW_ENG_20080207.0029.LDC2009T13,59989,APW_ENG_20080207.0029.LDC2009T13_2604_2620,APW_ENG_20080207.0029.LDC2009T13_2690_2694,sigourney weaver,kors,per:spouse,,1,0.912
NYT_ENG_20081215.0153.LDC2009T13,54256,NYT_ENG_20081215.0153.LDC2009T13_655_666,NYT_ENG_20081215.0153.LDC2009T13_647_653,norman levy,father,per:title,,1,0.928
APW_ENG_20070919.0824.LDC2009T13,172123,APW_ENG_20070919.0824.LDC2009T13_1991_1996,APW_ENG_20070919.0824.LDC2009T13_1872_1883,naacp,david bowie,org:founded_by,,1,0.984
eng-WL-11-174598-12964914,223027,eng-WL-11-174598-12964914_27604_27619,eng-WL-11-174598-12964914_27652_27663,daily telegraph,craig brown,org:founded_by,,1,0.93
NYT_ENG_20070328.0065.LDC2009T13,79251,NYT_ENG_20070328.0065.LDC2009T13_1447_1454,NYT_ENG_20070328.0065.LDC2009T13_1503_1516,harvard,drew g. faust,org:founded_by,,1,0.978
AFP_ENG_20071102.0287.LDC2009T13,339253,AFP_ENG_20071102.0287.LDC2009T13_2500_2525,AFP_ENG_20071102.0287.LDC2009T13_2530_2538,vodafone mclaren mercedes,fernando,org:founded_by,,1,0.932
APW_ENG_20070911.0280.LDC2009T13,24384,APW_ENG_20070911.0280.LDC2009T13_353_358,APW_ENG_20070911.0280.LDC2009T13_329_340,nazis,thomas dodd,org:founded_by,,1,0.944
APW_ENG_20080103.0432.LDC2009T13,226334,APW_ENG_20080103.0432.LDC2009T13_1041_1054,APW_ENG_20080103.0432.LDC2009T13_1108_1134,arthur caplan,university of pennsylvania,per:employee_or_member_of,,1,0.958
